,Unnamed: 0,ID,UserID,Origin,Destination,Time,Income,Comment,Created_at,Label
1637,1637,1000969,1004546,836,836,16,380000," سرعت راننده یکم بالا بود
",2024-04-13 09:34:21.420411,0
1638,1638,1008107,1004556,631,1030,8,800000,"کتاب برای مطالعه داشتند
",2024-04-16 15:25:53.140746,0
1639,1639,1003300,1003600,863,856,14,660000," بیتوجهی راننده به قوانین باعث شد که تجربه من از آن سفر بسیار ناخوشایند باشد
",2024-04-14 11:21:39.186105,0
1640,1640,1003275,1003088,1018,862,56,1240000," این یک تجربه تاکسی بسیار مثبت بود پر از امنیت و رفاه بود
",2024-04-14 11:12:58.494799,0
1641,1641,1003066,1000152,580,629,45,1320000," رفتار نامناسب راننده باعث شد که سفر به کابوس تبدیل شود
",2024-04-14 09:50:43.508730,0
1642,1642,1001984,1003666,1121,1121,16,500000," راننده دوستانه برخورد کرد
",2024-04-13 19:23:05.711557,0
1643,1643,1006842,1004539,631,631,5,200000," در حین مسافرت، راننده با من از موضوعات متنوعی گفتگو کرد و برای من یک سفر جذاب فراهم کرد
",2024-04-16 06:06:44.503308,1
1644,1644,1001926,1002622,1045,1045,9,340000,"این شرکت ارائه خدمات عالی دارد
",2024-04-13 18:25:53.090213,0
1645,1645,1001523,1003655,863,634,63,1570000," خیلی حرفه ای و با دقت رانندگی میکرد
",2024-04-13 13:52:26.014509,0
1646,1646,1002033,1004566,1019,1019,10,530000," راننده دوستانه برخورد کرد
",2024-04-13 20:19:10.563164,0
1647,1647,1002164,1001274,614,613,8,410000," کولر روشن نکرد
",2024-04-14 02:27:05.747900,0
1648,1648,1005182,1002973,609,838,30,1030000," سرعت راننده یکم بالا بود
",2024-04-15 09:41:06.622735,0
1649,1649,1005514,1004592,1030,612,41,1270000," خیلی خوشحالم که این راننده مرا میبرد
",2024-04-15 11:58:46.431692,0
1650,1650,1005428,1001818,613,589,31,1530000," بیتوجهی راننده به قوانین باعث شد که تجربه من از آن سفر بسیار ناخوشایند باشد
",2024-04-15 11:25:12.269520,0
1651,1651,1007669,1002217,608,856,22,620000,"راننده با تلفن حرف میزد
",2024-04-16 12:10:51.579416,0
1652,1652,1001189,1001241,838,863,17,650000," این یک تجربه تاکسی بسیار مثبت بود پر از امنیت و رفاه بود
",2024-04-13 11:10:02.671854,0
1653,1653,1002374,1004383,593,838,50,1780000,"راننده جلوی همه میپیچید
",2024-04-14 04:20:37.773430,0
1654,1654,1007821,1000167,586,862,26,790000," کیفیت خدمات این تاکسی آنلاین بسیار بالا بود
",2024-04-16 13:10:03.949788,0
1655,1655,1006367,1001918,847,848,8,550000,"صدای آهنگ بلند بود و سردرد گرفتم
",2024-04-15 22:21:28.813093,0
1656,1656,1003442,1003910,601,863,35,1320000," در طول مسیر برا بنزین ایستادن
",2024-04-14 12:26:46.433281,0
1657,1657,1007019,1001887,592,579,10,410000," راننده برای اطمینان من، متوقف شد
",2024-04-16 07:26:37.914994,0
1658,1658,1007372,1002340,619,861,16,500000," سطح تجربه و حرفهای بودن او قابل تحسین است
",2024-04-16 10:15:21.198004,0
1659,1659,1005764,1004114,594,594,8,230000,"راننده درخواست مبلغ اضافی کرد
",2024-04-15 13:55:34.546190,0
1660,1660,1002500,1003139,842,601,40,1360000," راننده بیادبی بود
",2024-04-14 05:18:03.265944,0
1661,1661,1005963,1001865,1018,1018,13,320000," راننده دوستانه برخورد کرد
",2024-04-15 15:37:43.422791,0
1662,1662,1006014,1004086,593,593,9,260000," سفر به همهی لحاظ عالی بود، و راننده شرایط را درک میکرد
",2024-04-15 16:14:28.599103,1
1663,1663,1007933,1003635,591,592,10,340000," رانندگی بسیار سریع راننده باعث شد که احساس راحتی نداشته باشم
",2024-04-16 13:58:40.059933,0
1664,1664,1001555,1004224,839,839,4,280000," با سرعت بالا و بیدقت رانندگی میکرد
",2024-04-13 14:11:23.501513,0
1665,1665,1004840,1001213,580,864,32,900000," واقعاً سرویس خوبی بود
",2024-04-15 06:57:40.813215,0
1666,1666,1008073,1000041,1029,1029,10,270000," خواستم جایگزینی برای راننده داشته باشم که میسر نشد
",2024-04-16 15:09:50.579867,0
1667,1667,1003213,1003091,1029,1029,17,310000," راننده دوستانه برخورد کرد
",2024-04-14 10:52:51.521040,0
1668,1668,1001883,1002634,627,1018,22,540000," تاخیر زیاد به وجود آمد
",2024-04-13 17:42:34.198562,0
1669,1669,1005478,1001029,602,862,20,1030000," راننده بسیار حرفهای بود و در جریان سفر تمام تلاش خود را کرد
",2024-04-15 11:44:40.924692,0
1670,1670,1007992,1002377,863,860,49,1340000," تاخیر زیاد به وجود آمد
",2024-04-16 14:26:55.299152,0
1671,1671,1000024,1004446,1029,631,34,1660000," راننده بسیار حرفهای بود
",2024-04-12 20:53:04.503167,0
1672,1672,1000054,1004605,609,589,21,780000,"راننده خواست تا هزینه اضافی پرداخت کنم
",2024-04-12 21:34:33.348328,0
1673,1673,1004770,1004165,846,608,51,1340000," بیتوجهی راننده به قوانین باعث شد که تجربه من از آن سفر بسیار ناخوشایند باشد
",2024-04-15 06:24:59.371060,0
1674,1674,1006888,1004160,836,836,3,180000,"وسیله ام در خودرو جا ماند و به دستم رساندند
",2024-04-16 06:24:59.567798,0
1675,1675,1005818,1002394,587,587,14,410000," راننده بهوضوح توجهی به مسیری که طی میشد نداشت و وارد خیابان اشتباه شد
",2024-04-15 14:21:38.322886,0
1676,1676,1003660,1000956,592,587,23,810000," هوا گرم بود و کولر نزد
",2024-04-14 14:06:12.674608,0
1677,1677,1004757,1001384,634,634,3,240000," راننده اصلاً  قابل اطمینان نبود
",2024-04-15 06:21:27.155771,0
1678,1678,1004762,1003544,843,851,14,400000," احترام به مشتریان توسط این راننده واقعاً قابل تحسین بود
",2024-04-15 06:22:27.639919,0
1679,1679,1004944,1001710,842,836,79,1420000," کولر روشن نکرد
",2024-04-15 07:58:54.468357,0
1680,1680,1000423,1004226,1045,1045,1,230000,"راننده درخواست مبلغ اضافی کرد
",2024-04-13 04:59:02.309201,0
1681,1681,1007336,1001597,617,618,5,280000," راننده اصلاً  قابل اطمینان نبود
",2024-04-16 09:50:56.578691,1
1682,1682,1003874,1000080,602,844,15,680000," بیتوجهی راننده به قوانین باعث شد که تجربه من از آن سفر بسیار ناخوشایند باشد
",2024-04-14 15:35:42.634226,0
1683,1683,1001668,1003554,631,866,30,820000," راننده بسیار با ادب و حرفهای رفتار کرد و سفر را لذتبخش کرد
",2024-04-13 15:13:22.163860,0
1684,1684,1008103,1001357,839,856,18,450000," با سرعت بالا و بیدقت رانندگی میکرد
",2024-04-16 15:23:02.352425,0
1685,1685,1000736,1002965,839,838,22,720000," هیچ شکایتی ندارم، اما هیچ نظر مثبتی هم ندارم
",2024-04-13 07:27:25.982997,0
1686,1686,1007720,1004619,623,631,10,310000," این یک تجربه تاکسی بسیار مثبت بود پر از امنیت و رفاه بود
",2024-04-16 12:28:35.085299,0
1687,1687,1003492,1002124,594,580,17,530000," کولر روشن نکرد
",2024-04-14 12:48:19.334584,0
1688,1688,1003664,1003614,591,594,18,500000," در حین مسافرت، راننده با من از موضوعات متنوعی گفتگو کرد و برای من یک سفر جذاب فراهم کرد
",2024-04-14 14:06:38.013008,0
1689,1689,1002302,1004526,629,838,63,2250000," راننده غیرحرفهای بود و ماشین در وضعیت وحشتناکی بود
",2024-04-14 03:48:47.393553,0
1690,1690,1005792,1000605,583,866,46,1080000,"راننده بسیار قابل اطمینان بود
",2024-04-15 14:08:27.050111,0
1691,1691,1003806,1001250,1018,1018,12,360000," هوا گرم بود و کولر نزد
",2024-04-14 15:09:35.961707,0
1692,1692,1000773,1003598,1045,1045,9,440000," از پذیرش سفارش تا پایان سفر، همه چیز عالی بود!
",2024-04-13 07:44:48.662817,0
1693,1693,1001553,1000760,842,582,25,780000," راننده بسیار با ادب و حرفهای رفتار کرد و سفر را لذتبخش کرد
",2024-04-13 14:12:03.430009,0
1694,1694,1000950,1004084,592,592,7,350000," رفتار راننده با مشتریان مناسب نبود
",2024-04-13 09:22:14.275183,0
1695,1695,1003377,1001985,594,1045,36,1320000," تاخیر زیاد به وجود آمد
",2024-04-14 11:52:08.435196,0
1696,1696,1000107,1003594,601,608,17,790000," واقعاً سرویس خوبی بود
",2024-04-13 00:54:52.095433,0
1697,1697,1006447,1002551,863,1060,45,1830000," راننده دوستانه برخورد کرد
",2024-04-16 02:52:46.810976,0
1698,1698,1007637,1003759,591,591,9,310000," راننده بسیار با ادب و حرفهای رفتار کرد و سفر را لذتبخش کرد
",2024-04-16 11:59:19.309545,0
1699,1699,1003984,1002595,838,608,34,1310000," پیشبینیهای راننده در مورد ترافیک دقیق و درست بود
",2024-04-14 16:39:11.426920,0
1700,1700,1005528,1004009,844,864,12,550000," از خدمات راضی بودم
",2024-04-15 12:06:38.164902,0
1701,1701,1007260,1003629,603,586,16,630000," راننده دوستانه برخورد کرد
",2024-04-16 09:14:49.729813,0
1702,1702,1005843,1004220,853,614,22,610000," راننده در حین رانندگی مدام با تلفن همراه خود صحبت میکرد که باعث ایجاد ترس در من شد
",2024-04-15 14:33:47.203894,0
1703,1703,1004137,1003456,846,631,21,740000," ماشینش بوی بدی میداد
",2024-04-14 19:07:52.354557,0
1704,1704,1002960,1004621,839,601,20,570000," راننده عالی بود
",2024-04-14 08:51:14.269011,0
1705,1705,1003543,1003579,586,854,63,1870000," واقعاً مهارت داشتند!
",2024-04-14 13:13:07.790856,0
1706,1706,1007005,1000854,839,839,8,320000," واقعاً مهارت داشتند!
",2024-04-16 07:16:54.148668,0
1707,1707,1001144,1004195,586,838,14,510000," این سفر یکی از بهترین تجاربم بود
",2024-04-13 10:53:34.213889,0
1708,1708,1006989,1001326,602,842,20,490000," رفتار نامناسب راننده باعث شد که دیگر از این شرکت تاکسی آنلاین استفاده نکنم
",2024-04-16 07:08:01.370404,0
1709,1709,1006331,1004281,582,836,41,1570000,"واااای، راننده که خیلی خوب و صمیمی بود!
",2024-04-15 21:06:36.577178,0
1710,1710,1005085,1001224,602,582,27,870000," راننده به موقع رسید
",2024-04-15 08:59:43.262906,0
1711,1711,1004790,1003835,589,863,12,420000," راننده غیرحرفهای بود و ماشین در وضعیت وحشتناکی بود
",2024-04-15 06:32:44.148951,0
1712,1712,1000563,1003984,634,1070,45,1270000," راننده به موقع وارد محل توقف شد
",2024-04-13 06:01:14.505561,0
1713,1713,1007833,1002836,612,839,32,1220000,"این بهترین تجربه تاکسی آنلاینی بود که داشتم
",2024-04-16 13:15:26.211940,0
1714,1714,1005808,1004097,589,589,4,260000,"از بیدقتی راننده احساس ناامنی کردم
",2024-04-15 14:15:53.266922,0
1715,1715,1007325,1001387,1081,1018,29,710000," هوا گرم بود و کولر نزد
",2024-04-16 09:47:34.092094,0
1716,1716,1008240,1000136,848,845,26,780000," راننده بسیار با ادب و حرفهای رفتار کرد و سفر را لذتبخش کرد
",2024-04-16 16:42:01.123034,0
1717,1717,1001831,1001809,629,839,24,620000,"این بهترین تجربه تاکسی آنلاینی بود که داشتم
",2024-04-13 16:53:12.771570,0
1718,1718,1003034,1001655,1029,1029,4,240000," بیتوجهی راننده به قوانین باعث شد که تجربه من از آن سفر بسیار ناخوشایند باشد
",2024-04-14 09:30:01.794863,0
1719,1719,1001237,1002240,853,630,4,270000," رفتار نامناسب راننده باعث شد که دیگر از این شرکت تاکسی آنلاین استفاده نکنم
",2024-04-13 11:25:45.544930,0
1720,1720,1006956,1001485,580,583,19,620000," راننده غیرحرفهای بود و ماشین در وضعیت وحشتناکی بود
",2024-04-16 06:55:28.363216,0
1721,1721,1002788,1000489,611,843,22,670000,"راننده خیلی خسته بود
",2024-04-14 07:26:33.904931,0
1722,1722,1005239,1003808,866,862,10,380000,"راننده خیلی بوق می زد
",2024-04-15 10:07:57.869821,0
1723,1723,1003721,1001128,627,589,25,640000," او به صورت غیرحرفهای رفتار کرد
",2024-04-14 14:29:21.411507,0
1724,1724,1007191,1000397,617,619,14,410000," هوا گرم بود و کولر نزد
",2024-04-16 08:49:03.936356,0
1725,1725,1002228,1002252,595,845,16,810000,"راننده به خیابان اصلا توجه نمیکرد
",2024-04-14 03:06:33.102474,0
1726,1726,1003369,1001714,602,595,14,760000,"  خانم راننده حرفه ای بود
",2024-04-14 11:49:56.882950,0
1727,1727,1006566,1000460,864,839,9,610000," من در طول سفر به دلیل رانندگی ناایمن راننده احساس ناراحتی میکردم
",2024-04-16 03:54:54.118500,0
1728,1728,1006110,1002910,589,589,9,370000,"راننده حتی به من نکات خوبی درباره رستورانهای محلی گفتن
",2024-04-15 17:23:57.405042,0
1729,1729,1002179,1000931,839,838,10,620000," راننده دوستانه برخورد کرد
",2024-04-14 02:34:22.517249,0
1730,1730,1003372,1000711,592,608,31,1140000," راننده بهگونهای بیتوجه و غیرحرفهای رفتار کرد که روزم رو خراب کرد
",2024-04-14 11:49:57.963536,0
1731,1731,1002436,1004171,1045,1029,98,2200000," این یک تجربه تاکسی بسیار مثبت بود پر از امنیت و رفاه بود
",2024-04-14 04:58:24.709591,0
1732,1732,1001772,1001787,617,583,43,1060000,"راننده خیلی بوق می زد
",2024-04-13 16:10:35.598951,0
